index,customer_id,total_spent,avg_order_value,order_frequency,total_items,avg_discount,first_purchase,last_purchase,customer_lifetime,recency,segment,segment_name,customer_tier,revenue_per_order,recency_category,clv_score,frequency_score,recency_score
810,1811,1315.89,328.97,4,6,0.07,2023-09-24,2024-10-28,400,63,0,Discount Driven,Silver,328.9725,Recent,8.0,25.0,91.0
811,1812,3350.4,1116.8,3,5,0.12,2023-02-25,2024-10-03,586,88,1,High Value Loyalists,Gold,1116.8,Recent,20.0,19.0,88.0
812,1813,2434.04,347.72,7,16,0.15,2023-03-02,2024-12-13,652,17,0,Discount Driven,Gold,347.71999999999997,Very Recent,14.0,44.0,98.0
813,1814,6520.87,652.09,10,18,0.14,2023-01-23,2024-10-28,644,63,1,High Value Loyalists,Platinum,652.087,Recent,39.0,62.0,91.0
814,1815,6305.46,525.46,12,16,0.18,2023-01-21,2024-11-24,673,36,1,High Value Loyalists,Platinum,525.455,Recent,37.0,75.0,95.0
815,1816,1350.18,270.04,5,5,0.18,2023-01-29,2024-10-29,639,62,0,Discount Driven,Silver,270.036,Recent,8.0,31.0,91.0
816,1817,3386.19,1128.73,3,7,0.01,2023-01-31,2023-06-19,139,560,1,High Value Loyalists,Gold,1128.73,Inactive,20.0,19.0,23.0
817,1818,4217.48,843.5,5,8,0.09,2023-03-27,2024-12-18,632,12,1,High Value Loyalists,Gold,843.4959999999999,Very Recent,25.0,31.0,98.0
818,1819,1589.65,397.41,4,7,0.23,2023-06-09,2024-11-26,536,34,0,Discount Driven,Gold,397.4125,Recent,9.0,25.0,95.0
819,1820,1078.74,215.75,5,7,0.18,2023-02-07,2024-11-17,649,43,0,Discount Driven,Silver,215.748,Recent,6.0,31.0,94.0
820,1821,2753.29,688.32,4,5,0.19,2023-04-08,2024-09-23,534,98,0,Discount Driven,Gold,688.3225,Moderate,16.0,25.0,87.0
821,1822,4727.69,675.38,7,13,0.13,2023-02-02,2024-09-23,599,98,1,High Value Loyalists,Gold,675.3842857142856,Moderate,28.0,44.0,87.0
822,1823,2249.59,449.92,5,8,0.08,2023-02-13,2024-05-11,453,233,0,Discount Driven,Gold,449.918,Inactive,13.0,31.0,68.0
823,1824,2927.32,418.19,7,11,0.16,2023-01-24,2024-08-08,562,144,0,Discount Driven,Gold,418.18857142857144,Moderate,17.0,44.0,80.0
824,1825,4460.41,637.2,7,12,0.09,2023-05-08,2024-10-25,536,66,1,High Value Loyalists,Gold,637.2014285714286,Recent,26.0,44.0,91.0
825,1826,2608.12,2608.12,1,4,0.01,2024-08-29,2024-08-29,0,123,1,High Value Loyalists,Gold,2608.12,Moderate,15.0,6.0,83.0
826,1827,6387.07,709.67,9,20,0.08,2023-06-01,2024-12-12,560,18,1,High Value Loyalists,Platinum,709.6744444444444,Very Recent,38.0,56.0,98.0
827,1828,683.73,341.86,2,4,0.12,2023-05-22,2024-01-15,238,350,0,Discount Driven,Silver,341.865,Inactive,4.0,12.0,52.0
828,1829,1058.62,264.65,4,7,0.09,2023-04-13,2024-12-01,598,29,0,Discount Driven,Silver,264.655,Very Recent,6.0,25.0,96.0
829,1830,843.45,105.43,8,12,0.17,2023-07-09,2024-05-14,310,230,0,Discount Driven,Silver,105.43125,Inactive,5.0,50.0,68.0
830,1831,364.94,182.47,2,3,0.12,2023-01-20,2024-11-15,665,45,0,Discount Driven,Bronze,182.47,Recent,2.0,12.0,94.0
831,1832,1915.77,383.15,5,8,0.22,2023-01-30,2024-11-21,661,39,0,Discount Driven,Gold,383.154,Recent,11.0,31.0,95.0
832,1833,2966.69,593.34,5,8,0.19,2023-01-19,2024-05-10,477,234,0,Discount Driven,Gold,593.338,Inactive,18.0,31.0,68.0
833,1834,1819.19,259.88,7,9,0.09,2023-08-27,2024-11-20,451,40,0,Discount Driven,Gold,259.88428571428574,Recent,11.0,44.0,94.0
834,1835,825.97,137.66,6,9,0.12,2023-11-02,2024-12-24,418,6,0,Discount Driven,Silver,137.66166666666666,Very Recent,5.0,38.0,99.0
835,1836,540.48,270.24,2,2,0.07,2023-12-26,2024-05-17,143,227,0,Discount Driven,Silver,270.24,Inactive,3.0,12.0,69.0
836,1837,1455.1,181.89,8,14,0.11,2023-02-06,2024-07-06,516,177,0,Discount Driven,Silver,181.8875,Moderate,9.0,50.0,76.0
837,1838,1000.25,142.89,7,11,0.21,2023-03-02,2024-07-18,504,165,0,Discount Driven,Silver,142.89285714285714,Moderate,6.0,44.0,77.0
838,1839,6912.2,2304.07,3,7,0.1,2023-07-01,2024-11-16,504,44,1,High Value Loyalists,Platinum,2304.0666666666666,Recent,41.0,19.0,94.0
839,1840,2512.27,628.07,4,7,0.06,2023-03-24,2024-06-02,436,211,0,Discount Driven,Gold,628.0675,Inactive,15.0,25.0,71.0
840,1841,2159.58,308.51,7,15,0.11,2023-01-22,2024-09-07,594,114,0,Discount Driven,Gold,308.51142857142855,Moderate,13.0,44.0,84.0
841,1842,1448.7,724.35,2,5,0.12,2023-03-08,2023-10-18,224,439,0,Discount Driven,Silver,724.35,Inactive,9.0,12.0,40.0
842,1843,264.79,66.2,4,6,0.18,2023-03-11,2024-07-24,501,159,0,Discount Driven,Bronze,66.1975,Moderate,2.0,25.0,78.0
843,1844,3264.91,544.15,6,9,0.15,2023-01-17,2024-11-02,655,58,1,High Value Loyalists,Gold,544.1516666666666,Recent,19.0,38.0,92.0
844,1845,2732.59,390.37,7,13,0.12,2023-04-04,2024-11-06,582,54,1,High Value Loyalists,Gold,390.37,Recent,16.0,44.0,93.0
845,1846,2478.21,619.55,4,6,0.22,2023-01-07,2024-07-04,544,179,0,Discount Driven,Gold,619.5525,Moderate,15.0,25.0,75.0
846,1847,1529.49,191.19,8,12,0.13,2023-05-10,2024-11-15,555,45,0,Discount Driven,Gold,191.18625,Recent,9.0,50.0,94.0
847,1848,2609.64,652.41,4,8,0.05,2023-06-29,2024-06-06,343,207,0,Discount Driven,Gold,652.41,Inactive,15.0,25.0,72.0
848,1849,4097.56,1365.85,3,8,0.1,2023-10-30,2024-05-27,210,217,1,High Value Loyalists,Gold,1365.8533333333335,Inactive,24.0,19.0,70.0
849,1850,1346.7,336.68,4,8,0.12,2023-06-21,2024-12-12,540,18,0,Discount Driven,Silver,336.675,Very Recent,8.0,25.0,98.0
850,1851,1399.55,233.26,6,8,0.13,2023-12-02,2024-08-24,266,128,0,Discount Driven,Silver,233.25833333333333,Moderate,8.0,38.0,82.0
851,1852,548.07,182.69,3,4,0.06,2023-05-26,2024-06-26,397,187,0,Discount Driven,Silver,182.69000000000003,Inactive,3.0,19.0,74.0
852,1853,1232.69,410.9,3,6,0.08,2024-02-02,2024-04-15,73,259,0,Discount Driven,Silver,410.8966666666667,Inactive,7.0,19.0,64.0
853,1854,4943.96,549.33,9,19,0.12,2023-02-14,2024-12-10,665,20,1,High Value Loyalists,Gold,549.3288888888889,Very Recent,29.0,56.0,97.0
854,1855,3935.03,655.84,6,9,0.13,2023-03-15,2024-12-29,655,1,1,High Value Loyalists,Gold,655.8383333333334,Very Recent,23.0,38.0,100.0
855,1856,98.52,98.52,1,2,0.04,2024-01-15,2024-01-15,0,350,0,Discount Driven,Bronze,98.52,Inactive,1.0,6.0,52.0
856,1857,3433.6,381.51,9,16,0.21,2023-03-16,2024-12-18,643,12,1,High Value Loyalists,Gold,381.5111111111111,Very Recent,20.0,56.0,98.0
857,1858,6048.84,1209.77,5,11,0.04,2023-05-20,2024-11-11,541,49,1,High Value Loyalists,Platinum,1209.768,Recent,36.0,31.0,93.0
858,1859,3200.94,640.19,5,7,0.1,2023-09-13,2024-09-14,367,107,1,High Value Loyalists,Gold,640.188,Moderate,19.0,31.0,85.0
859,1860,3457.0,576.17,6,8,0.12,2023-02-04,2024-10-28,632,63,1,High Value Loyalists,Gold,576.1666666666666,Recent,21.0,38.0,91.0
860,1861,2762.36,552.47,5,8,0.14,2023-05-08,2024-12-01,573,29,0,Discount Driven,Gold,552.472,Very Recent,16.0,31.0,96.0
861,1862,2319.5,463.9,5,9,0.17,2023-04-03,2024-07-07,461,176,0,Discount Driven,Gold,463.9,Moderate,14.0,31.0,76.0
862,1863,1242.15,310.54,4,9,0.16,2023-12-22,2024-11-20,334,40,0,Discount Driven,Silver,310.5375,Recent,7.0,25.0,94.0
863,1864,1315.01,219.17,6,8,0.18,2023-05-26,2024-02-04,254,330,0,Discount Driven,Silver,219.16833333333332,Inactive,8.0,38.0,55.0
864,1865,2193.8,548.45,4,7,0.16,2023-08-16,2024-07-17,336,166,0,Discount Driven,Gold,548.45,Moderate,13.0,25.0,77.0
865,1866,224.05,224.05,1,1,0.38,2024-09-30,2024-09-30,0,91,0,Discount Driven,Bronze,224.05,Moderate,1.0,6.0,87.0
866,1867,2622.97,374.71,7,8,0.11,2023-11-06,2024-10-01,330,90,0,Discount Driven,Gold,374.71,Recent,16.0,44.0,88.0
867,1868,2613.42,871.14,3,8,0.01,2023-03-26,2024-12-19,634,11,1,High Value Loyalists,Gold,871.14,Very Recent,16.0,19.0,98.0
868,1869,2609.11,289.9,9,16,0.14,2023-02-20,2024-11-09,628,51,1,High Value Loyalists,Gold,289.9011111111111,Recent,15.0,56.0,93.0
869,1870,1451.74,207.39,7,12,0.12,2023-08-26,2024-12-24,486,6,0,Discount Driven,Silver,207.39142857142858,Very Recent,9.0,44.0,99.0
870,1871,181.31,60.44,3,3,0.09,2023-08-13,2024-08-24,377,128,0,Discount Driven,Bronze,60.43666666666667,Moderate,1.0,19.0,82.0
871,1872,2549.13,637.28,4,7,0.22,2023-03-29,2024-05-02,400,242,0,Discount Driven,Gold,637.2825,Inactive,15.0,25.0,67.0
872,1873,973.45,324.48,3,5,0.1,2023-07-12,2024-07-17,371,166,0,Discount Driven,Silver,324.48333333333335,Moderate,6.0,19.0,77.0
873,1874,537.39,134.35,4,6,0.14,2023-11-11,2024-09-15,309,106,0,Discount Driven,Silver,134.3475,Moderate,3.0,25.0,85.0
874,1875,1288.96,322.24,4,6,0.18,2023-03-16,2024-11-08,603,52,0,Discount Driven,Silver,322.24,Recent,8.0,25.0,93.0
875,1876,1092.91,218.58,5,8,0.17,2023-05-02,2024-06-20,415,193,0,Discount Driven,Silver,218.58200000000002,Inactive,6.0,31.0,73.0
876,1877,3229.02,248.39,13,17,0.12,2023-01-25,2024-10-17,631,74,1,High Value Loyalists,Gold,248.38615384615383,Recent,19.0,81.0,90.0
877,1878,994.08,198.82,5,10,0.11,2023-05-08,2024-11-04,546,56,0,Discount Driven,Silver,198.816,Recent,6.0,31.0,92.0
878,1879,538.14,107.63,5,8,0.14,2023-11-04,2024-06-21,230,192,0,Discount Driven,Silver,107.628,Inactive,3.0,31.0,74.0
879,1880,54.38,27.19,2,2,0.34,2023-11-18,2023-11-23,5,403,0,Discount Driven,Bronze,27.19,Inactive,0.0,12.0,45.0
880,1881,959.55,137.08,7,11,0.17,2023-03-25,2024-05-17,419,227,0,Discount Driven,Silver,137.07857142857142,Inactive,6.0,44.0,69.0
881,1882,1542.02,154.2,10,16,0.17,2023-01-04,2024-11-12,678,48,0,Discount Driven,Gold,154.202,Recent,9.0,62.0,93.0
882,1883,5916.33,739.54,8,17,0.15,2023-01-26,2024-05-25,485,219,1,High Value Loyalists,Platinum,739.54125,Inactive,35.0,50.0,70.0
883,1884,49.09,49.09,1,2,0.16,2023-03-23,2023-03-23,0,648,0,Discount Driven,Bronze,49.09,Inactive,0.0,6.0,11.0
884,1885,896.87,149.48,6,8,0.18,2023-03-11,2024-12-26,656,4,0,Discount Driven,Silver,149.47833333333332,Very Recent,5.0,38.0,99.0
885,1886,3391.74,484.53,7,16,0.15,2023-03-05,2024-11-13,619,47,1,High Value Loyalists,Gold,484.53428571428566,Recent,20.0,44.0,94.0
886,1887,973.71,162.28,6,10,0.12,2023-04-05,2024-10-04,548,87,0,Discount Driven,Silver,162.285,Recent,6.0,38.0,88.0
887,1888,1994.42,332.4,6,12,0.14,2023-04-05,2024-12-24,629,6,0,Discount Driven,Gold,332.40333333333336,Very Recent,12.0,38.0,99.0
888,1889,6103.28,1017.21,6,12,0.15,2023-02-28,2024-09-15,565,106,1,High Value Loyalists,Platinum,1017.2133333333333,Moderate,36.0,38.0,85.0
889,1890,482.36,241.18,2,4,0.09,2023-05-27,2023-08-02,67,516,0,Discount Driven,Bronze,241.18,Inactive,3.0,12.0,29.0
890,1891,1889.58,472.4,4,10,0.1,2023-03-02,2024-08-13,530,139,0,Discount Driven,Gold,472.395,Moderate,11.0,25.0,81.0
891,1892,5266.28,526.63,10,18,0.14,2023-01-07,2024-08-07,578,145,1,High Value Loyalists,Platinum,526.6279999999999,Moderate,31.0,62.0,80.0
892,1893,672.77,336.38,2,3,0.1,2023-04-14,2023-07-21,98,528,0,Discount Driven,Silver,336.385,Inactive,4.0,12.0,27.0
893,1894,5272.46,1757.49,3,5,0.18,2023-08-10,2024-11-09,457,51,1,High Value Loyalists,Platinum,1757.4866666666667,Recent,31.0,19.0,93.0
894,1895,1662.42,277.07,6,12,0.11,2023-02-08,2024-09-06,576,115,0,Discount Driven,Gold,277.07,Moderate,10.0,38.0,84.0
895,1896,693.19,231.06,3,4,0.06,2024-03-21,2024-11-17,241,43,0,Discount Driven,Silver,231.06333333333336,Recent,4.0,19.0,94.0
896,1897,1735.5,247.93,7,12,0.14,2023-01-20,2024-12-24,704,6,0,Discount Driven,Gold,247.92857142857142,Very Recent,10.0,44.0,99.0
897,1898,315.67,315.67,1,1,0.06,2023-10-14,2023-10-14,0,443,0,Discount Driven,Bronze,315.67,Inactive,2.0,6.0,39.0
898,1899,842.25,168.45,5,9,0.21,2023-02-22,2024-09-24,580,97,0,Discount Driven,Silver,168.45,Moderate,5.0,31.0,87.0
899,1900,5284.44,1056.89,5,12,0.11,2023-01-31,2024-11-25,664,35,1,High Value Loyalists,Platinum,1056.888,Recent,31.0,31.0,95.0
900,1901,3460.07,432.51,8,14,0.17,2023-03-04,2024-12-26,663,4,1,High Value Loyalists,Gold,432.50875,Very Recent,21.0,50.0,99.0
901,1902,2784.9,1392.45,2,4,0.01,2023-01-24,2024-10-20,635,71,1,High Value Loyalists,Gold,1392.45,Recent,17.0,12.0,90.0
902,1903,1936.75,645.58,3,6,0.14,2023-01-16,2024-07-18,549,165,0,Discount Driven,Gold,645.5833333333334,Moderate,11.0,19.0,77.0
903,1904,556.87,111.37,5,6,0.14,2023-04-23,2024-12-13,600,17,0,Discount Driven,Silver,111.374,Very Recent,3.0,31.0,98.0
904,1905,3269.27,653.85,5,6,0.09,2023-03-07,2024-03-16,375,289,0,Discount Driven,Gold,653.854,Inactive,19.0,31.0,60.0
905,1906,2581.42,516.28,5,8,0.07,2023-03-13,2024-07-17,492,166,0,Discount Driven,Gold,516.284,Moderate,15.0,31.0,77.0
906,1907,467.99,156.0,3,4,0.08,2023-01-21,2024-10-27,645,64,0,Discount Driven,Bronze,155.99666666666667,Recent,3.0,19.0,91.0
907,1908,1121.89,280.47,4,7,0.18,2023-06-17,2024-12-19,551,11,0,Discount Driven,Silver,280.4725,Very Recent,7.0,25.0,98.0
908,1909,2601.94,325.24,8,15,0.16,2023-03-07,2024-10-05,578,86,0,Discount Driven,Gold,325.2425,Recent,15.0,50.0,88.0
909,1910,3124.95,390.62,8,12,0.16,2023-02-22,2024-07-30,524,153,1,High Value Loyalists,Gold,390.61875,Moderate,19.0,50.0,79.0
910,1911,20.21,20.21,1,1,0.12,2023-02-27,2023-02-27,0,672,0,Discount Driven,Bronze,20.21,Inactive,0.0,6.0,8.0
911,1912,4383.81,547.98,8,14,0.13,2023-01-21,2024-12-06,685,24,1,High Value Loyalists,Gold,547.97625,Very Recent,26.0,50.0,97.0
912,1913,3920.98,490.12,8,16,0.17,2023-03-18,2024-12-28,651,2,1,High Value Loyalists,Gold,490.1225,Very Recent,23.0,50.0,100.0
913,1914,126.2,126.2,1,2,0.18,2023-10-17,2023-10-17,0,440,0,Discount Driven,Bronze,126.2,Inactive,1.0,6.0,39.0
914,1915,454.39,90.88,5,10,0.13,2023-09-01,2024-06-18,291,195,0,Discount Driven,Bronze,90.878,Inactive,3.0,31.0,73.0
915,1916,3215.13,357.24,9,19,0.1,2023-01-30,2024-09-23,602,98,1,High Value Loyalists,Gold,357.2366666666667,Moderate,19.0,56.0,87.0
916,1917,1250.04,250.01,5,9,0.14,2024-05-07,2024-12-02,209,28,0,Discount Driven,Silver,250.00799999999998,Very Recent,7.0,31.0,96.0
917,1918,2759.4,306.6,9,14,0.13,2023-05-12,2024-11-13,551,47,1,High Value Loyalists,Gold,306.6,Recent,16.0,56.0,94.0
918,1919,1756.43,250.92,7,11,0.19,2023-08-07,2024-09-21,411,100,0,Discount Driven,Gold,250.91857142857143,Moderate,10.0,44.0,86.0
919,1920,2184.92,364.15,6,14,0.12,2023-01-24,2024-06-30,523,183,0,Discount Driven,Gold,364.15333333333336,Inactive,13.0,38.0,75.0
920,1921,2685.78,537.16,5,9,0.09,2023-01-15,2024-12-06,691,24,1,High Value Loyalists,Gold,537.1560000000001,Very Recent,16.0,31.0,97.0
921,1922,3506.13,500.88,7,13,0.14,2023-02-08,2024-12-18,679,12,1,High Value Loyalists,Gold,500.8757142857143,Very Recent,21.0,44.0,98.0
922,1923,12607.82,1575.98,8,17,0.12,2023-02-06,2024-05-25,474,219,1,High Value Loyalists,Platinum,1575.9775,Inactive,75.0,50.0,70.0
923,1924,4483.65,896.73,5,8,0.14,2023-03-08,2024-08-12,523,140,1,High Value Loyalists,Gold,896.7299999999999,Moderate,27.0,31.0,81.0
924,1925,1235.13,308.78,4,8,0.08,2023-05-11,2024-12-20,589,10,0,Discount Driven,Silver,308.7825,Very Recent,7.0,25.0,99.0
925,1926,2602.82,371.83,7,14,0.18,2023-02-09,2024-10-22,621,69,0,Discount Driven,Gold,371.8314285714286,Recent,15.0,44.0,91.0
926,1927,2372.58,593.15,4,8,0.13,2023-01-17,2024-11-27,680,33,0,Discount Driven,Gold,593.145,Recent,14.0,25.0,95.0
927,1928,1191.73,595.86,2,3,0.09,2023-07-16,2024-01-25,193,340,0,Discount Driven,Silver,595.865,Inactive,7.0,12.0,53.0
928,1929,1230.6,153.82,8,13,0.14,2023-01-19,2024-12-19,700,11,0,Discount Driven,Silver,153.825,Very Recent,7.0,50.0,98.0
929,1930,2608.59,434.77,6,10,0.07,2023-07-26,2024-04-20,269,254,0,Discount Driven,Gold,434.76500000000004,Inactive,15.0,38.0,65.0
930,1931,1728.14,345.63,5,9,0.08,2023-04-07,2024-09-30,542,91,0,Discount Driven,Gold,345.62800000000004,Moderate,10.0,31.0,87.0
931,1932,248.67,82.89,3,6,0.06,2023-05-05,2024-12-27,602,3,0,Discount Driven,Bronze,82.89,Very Recent,1.0,19.0,100.0
932,1933,2174.64,434.93,5,7,0.07,2023-04-07,2024-07-11,461,172,0,Discount Driven,Gold,434.928,Moderate,13.0,31.0,76.0
933,1934,557.09,185.7,3,5,0.04,2023-06-28,2024-12-13,534,17,0,Discount Driven,Silver,185.6966666666667,Very Recent,3.0,19.0,98.0
934,1935,4851.76,808.63,6,19,0.06,2023-02-05,2024-09-23,596,98,1,High Value Loyalists,Gold,808.6266666666667,Moderate,29.0,38.0,87.0
935,1936,23.39,23.39,1,1,0.15,2024-10-09,2024-10-09,0,82,0,Discount Driven,Bronze,23.39,Recent,0.0,6.0,89.0
936,1937,1806.75,225.84,8,14,0.16,2023-04-30,2024-11-30,580,30,0,Discount Driven,Gold,225.84375,Very Recent,11.0,50.0,96.0
937,1938,2387.48,397.91,6,7,0.24,2023-06-22,2024-11-26,523,34,0,Discount Driven,Gold,397.91333333333336,Recent,14.0,38.0,95.0
938,1939,640.1,128.02,5,5,0.17,2023-01-10,2024-10-25,654,66,0,Discount Driven,Silver,128.02,Recent,4.0,31.0,91.0
939,1940,2565.11,855.04,3,9,0.07,2023-11-04,2024-12-29,421,1,1,High Value Loyalists,Gold,855.0366666666667,Very Recent,15.0,19.0,100.0
940,1941,4963.24,496.32,10,17,0.11,2023-03-13,2024-07-06,481,177,1,High Value Loyalists,Gold,496.32399999999996,Moderate,29.0,62.0,76.0
941,1942,2813.04,401.86,7,12,0.18,2023-04-19,2024-12-26,617,4,1,High Value Loyalists,Gold,401.86285714285714,Very Recent,17.0,44.0,99.0
942,1943,2127.71,709.24,3,5,0.09,2023-02-21,2024-08-30,556,122,0,Discount Driven,Gold,709.2366666666667,Moderate,13.0,19.0,83.0
943,1944,4312.23,392.02,11,15,0.18,2023-01-05,2024-09-02,606,119,1,High Value Loyalists,Gold,392.0209090909091,Moderate,26.0,69.0,84.0
944,1945,1070.77,356.92,3,6,0.1,2023-11-05,2024-10-07,337,84,0,Discount Driven,Silver,356.92333333333335,Recent,6.0,19.0,88.0
945,1946,3138.5,448.36,7,12,0.08,2023-06-16,2024-09-02,444,119,1,High Value Loyalists,Gold,448.35714285714283,Moderate,19.0,44.0,84.0
946,1947,5852.54,532.05,11,20,0.14,2023-02-18,2024-09-08,568,113,1,High Value Loyalists,Platinum,532.0490909090909,Moderate,35.0,69.0,84.0
947,1948,3846.38,480.8,8,17,0.11,2023-01-28,2024-12-22,694,8,1,High Value Loyalists,Gold,480.7975,Very Recent,23.0,50.0,99.0
948,1949,2445.24,349.32,7,12,0.14,2023-01-30,2024-11-28,668,32,0,Discount Driven,Gold,349.32,Recent,15.0,44.0,96.0
949,1950,1099.07,219.81,5,9,0.1,2023-01-13,2024-12-29,716,1,0,Discount Driven,Silver,219.814,Very Recent,7.0,31.0,100.0
950,1951,3083.19,513.86,6,7,0.18,2023-06-18,2024-09-04,444,117,0,Discount Driven,Gold,513.865,Moderate,18.0,38.0,84.0
951,1952,1857.59,371.52,5,8,0.12,2023-08-14,2024-08-02,354,150,0,Discount Driven,Gold,371.518,Moderate,11.0,31.0,79.0
952,1953,852.35,213.09,4,5,0.08,2023-04-21,2024-11-08,567,52,0,Discount Driven,Silver,213.0875,Recent,5.0,25.0,93.0
953,1954,11195.01,1017.73,11,18,0.08,2023-04-12,2024-12-27,625,3,1,High Value Loyalists,Platinum,1017.7281818181818,Very Recent,66.0,69.0,100.0
954,1955,1209.03,241.81,5,10,0.12,2023-02-16,2024-12-22,675,8,0,Discount Driven,Silver,241.80599999999998,Very Recent,7.0,31.0,99.0
955,1956,2029.12,225.46,9,16,0.12,2023-03-17,2024-10-03,566,88,0,Discount Driven,Gold,225.45777777777778,Recent,12.0,56.0,88.0
956,1957,2788.91,398.42,7,11,0.11,2023-01-13,2024-10-11,637,80,1,High Value Loyalists,Gold,398.4157142857143,Recent,17.0,44.0,89.0
957,1958,2355.69,336.53,7,10,0.13,2023-03-17,2024-06-25,466,188,0,Discount Driven,Gold,336.52714285714285,Inactive,14.0,44.0,74.0
958,1959,4980.64,711.52,7,14,0.14,2023-11-04,2024-12-14,406,16,1,High Value Loyalists,Gold,711.5200000000001,Very Recent,30.0,44.0,98.0
959,1960,153.13,51.04,3,5,0.13,2023-01-12,2024-12-16,704,14,0,Discount Driven,Bronze,51.04333333333333,Very Recent,1.0,19.0,98.0
960,1961,1408.49,352.12,4,9,0.08,2023-02-12,2024-09-20,586,101,0,Discount Driven,Silver,352.1225,Moderate,8.0,25.0,86.0
961,1962,503.93,503.93,1,1,0.1,2024-12-21,2024-12-21,0,9,0,Discount Driven,Silver,503.93,Very Recent,3.0,6.0,99.0
962,1963,3330.29,832.57,4,8,0.08,2023-02-08,2024-03-17,403,288,1,High Value Loyalists,Gold,832.5725,Inactive,20.0,25.0,60.0
963,1964,1091.18,272.8,4,6,0.16,2023-07-07,2024-09-29,450,92,0,Discount Driven,Silver,272.795,Moderate,6.0,25.0,87.0
964,1965,2622.12,437.02,6,13,0.13,2023-08-26,2024-10-02,403,89,0,Discount Driven,Gold,437.02,Recent,16.0,38.0,88.0
965,1966,2000.87,333.48,6,13,0.12,2023-04-03,2024-08-27,512,125,0,Discount Driven,Gold,333.4783333333333,Moderate,12.0,38.0,83.0
966,1967,2582.3,1291.15,2,5,0.07,2023-05-02,2023-05-14,12,596,0,Discount Driven,Gold,1291.15,Inactive,15.0,12.0,18.0
967,1968,7592.61,759.26,10,16,0.11,2023-01-15,2024-11-24,679,36,1,High Value Loyalists,Platinum,759.261,Recent,45.0,62.0,95.0
968,1969,937.61,104.18,9,12,0.14,2023-03-31,2024-09-10,529,111,0,Discount Driven,Silver,104.17888888888889,Moderate,6.0,56.0,85.0
969,1970,401.39,80.28,5,6,0.22,2023-01-23,2024-01-06,348,359,0,Discount Driven,Bronze,80.27799999999999,Inactive,2.0,31.0,51.0
970,1971,505.72,252.86,2,2,0.04,2023-01-03,2024-09-05,611,116,0,Discount Driven,Silver,252.86,Moderate,3.0,12.0,84.0
971,1972,1602.11,267.02,6,12,0.09,2023-07-18,2024-04-23,280,251,0,Discount Driven,Gold,267.0183333333333,Inactive,10.0,38.0,65.0
972,1973,4703.67,671.95,7,13,0.11,2023-01-09,2024-11-13,674,47,1,High Value Loyalists,Gold,671.9528571428572,Recent,28.0,44.0,94.0
973,1974,1742.93,174.29,10,14,0.22,2023-04-05,2024-12-30,635,0,0,Discount Driven,Gold,174.293,,10.0,62.0,100.0
974,1975,893.19,127.6,7,11,0.2,2023-06-02,2024-11-17,534,43,0,Discount Driven,Silver,127.59857142857143,Recent,5.0,44.0,94.0
975,1976,2742.38,548.48,5,9,0.08,2023-01-11,2024-05-18,493,226,0,Discount Driven,Gold,548.476,Inactive,16.0,31.0,69.0
976,1977,2221.1,277.64,8,13,0.14,2023-02-02,2024-11-23,660,37,0,Discount Driven,Gold,277.6375,Recent,13.0,50.0,95.0
977,1978,4077.63,815.53,5,9,0.12,2023-06-20,2024-11-24,523,36,1,High Value Loyalists,Gold,815.5260000000001,Recent,24.0,31.0,95.0
978,1979,2094.37,698.12,3,5,0.14,2023-01-09,2024-08-06,575,146,0,Discount Driven,Gold,698.1233333333333,Moderate,12.0,19.0,80.0
979,1980,3108.36,777.09,4,7,0.13,2024-04-17,2024-12-08,235,22,1,High Value Loyalists,Gold,777.09,Very Recent,18.0,25.0,97.0
980,1981,2520.32,504.06,5,10,0.21,2023-01-25,2024-08-23,576,129,0,Discount Driven,Gold,504.064,Moderate,15.0,31.0,82.0
981,1982,2581.04,516.21,5,10,0.15,2023-02-09,2024-04-01,417,273,0,Discount Driven,Gold,516.208,Inactive,15.0,31.0,62.0
982,1983,9719.36,1943.87,5,13,0.1,2023-01-21,2024-10-05,623,86,1,High Value Loyalists,Platinum,1943.872,Recent,58.0,31.0,88.0
983,1984,5497.22,610.8,9,16,0.16,2023-02-24,2024-09-07,561,114,1,High Value Loyalists,Platinum,610.8022222222222,Moderate,33.0,56.0,84.0
984,1985,733.26,366.63,2,2,0.12,2023-04-19,2024-11-09,570,51,0,Discount Driven,Silver,366.63,Recent,4.0,12.0,93.0
985,1986,1558.33,222.62,7,14,0.09,2023-01-14,2024-10-26,651,65,0,Discount Driven,Gold,222.6185714285714,Recent,9.0,44.0,91.0
986,1987,2940.39,267.31,11,18,0.17,2023-01-04,2024-12-07,703,23,1,High Value Loyalists,Gold,267.3081818181818,Very Recent,17.0,69.0,97.0
987,1988,720.3,120.05,6,8,0.23,2023-03-07,2024-06-17,468,196,0,Discount Driven,Silver,120.05,Inactive,4.0,38.0,73.0
988,1989,3347.46,478.21,7,11,0.15,2023-01-20,2024-11-10,660,50,1,High Value Loyalists,Gold,478.2085714285714,Recent,20.0,44.0,93.0
989,1990,1198.63,171.23,7,13,0.2,2023-04-06,2024-11-12,586,48,0,Discount Driven,Silver,171.23285714285717,Recent,7.0,44.0,93.0
990,1991,5968.9,1193.78,5,10,0.1,2023-01-11,2024-11-07,666,53,1,High Value Loyalists,Platinum,1193.78,Recent,35.0,31.0,93.0
